ANYO,MES,COD_PROV,NOM_PROV,COD_MUN,NOM_MUN,COD_SECTOR,DESC_SECTOR,COD_GRUPO,DESC_GRUPO,COD_GENERO,DESC_GENERO,RANGO_EDAD,NUM_CONTRATOS
2018,1,3,ALICANTE,90,MUTXAMEL,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,36
2018,1,3,ALICANTE,50,"CAMPELLO, EL",S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,1
2018,1,3,ALICANTE,93,NOVELDA,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,6
2018,1,3,ALICANTE,18,ALTEA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,3,ALICANTE,31,BENIDORM,C ,Construccion,9,Ocupaciones elementales,H,Hombre,<25  ,4
2018,1,3,ALICANTE,49,CALLOSA DE SEGURA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,<25  ,1
2018,1,3,ALICANTE,49,CALLOSA DE SEGURA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,<25  ,1
2018,1,3,ALICANTE,133,TORREVIEJA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,21
2018,1,46,VALENCIA,111,CHIVA,I ,Industria,9,Ocupaciones elementales,M,Mujer,25-44,2
2018,1,46,VALENCIA,17,ALZIRA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,1
2018,1,46,VALENCIA,7,ALBAL,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,2
2018,1,46,VALENCIA,14,ALBUIXECH,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,177,MUSEROS,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,46,VALENCIA,257,VILLANUEVA DE CASTELLON,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,17,ALZIRA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,2
2018,1,46,VALENCIA,105,CULLERA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,104,QUATRETONDA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,202,"POBLA DE VALLBONA, LA",S ,Servicios,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,>44  ,1
2018,1,46,VALENCIA,247,TUEJAR,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,1
2018,1,46,VALENCIA,98,CORBERA,I ,Industria,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,25-44,2
2018,1,46,VALENCIA,7,ALBAL,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,46,VALENCIA,186,PAIPORTA,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,46,VALENCIA,131,GANDIA,S ,Servicios,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,<25  ,1
2018,1,46,VALENCIA,29,ALGEMESI,S ,Servicios,9,Ocupaciones elementales,M,Mujer,<25  ,1
2018,1,46,VALENCIA,5,ALAQUAS,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,46,VALENCIA,159,MANISES,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,2
2018,1,46,VALENCIA,148,LORIGUILLA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,35,ALMUSSAFES,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,103,QUARTELL,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,46,VALENCIA,54,BENETUSSER,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,12,CASTELLAN,4,ALCALA DE XIVERT,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,<25  ,3
2018,1,3,ALICANTE,104,PETRER,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,1
2018,1,3,ALICANTE,9,ALCOY/ALCOI,I ,Industria,9,Ocupaciones elementales,M,Mujer,>44  ,16
2018,1,3,ALICANTE,65,ELCHE/ELX,S ,Servicios,9,Ocupaciones elementales,M,Mujer,<25  ,1
2018,1,3,ALICANTE,105,"PINAS, EL/PINOSO",S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,46,VALENCIA,55,BENIARJO,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,25-44,1
2018,1,46,VALENCIA,48,BELLREGUARD,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,>44  ,1
2018,1,46,VALENCIA,54,BENETUSSER,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,46,VALENCIA,7,ALBAL,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,1
2018,1,46,VALENCIA,35,ALMUSSAFES,I ,Industria,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,46,VALENCIA,103,QUARTELL,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,46,VALENCIA,164,MASSAMAGRELL,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,1
2018,1,46,VALENCIA,3,ATZENETA D'ALBAIDA,I ,Industria,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,1
2018,1,46,VALENCIA,249,UTIEL,A ,Agricultura,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,>44  ,1
2018,1,46,VALENCIA,118,ENGUERA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,46,VALENCIA,73,BOLBAITE,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,46,VALENCIA,214,RIBA-ROJA DE TURIA,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,46,VALENCIA,131,GANDIA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,1
2018,1,46,VALENCIA,248,TURIS,I ,Industria,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,1
2018,1,46,VALENCIA,190,PATERNA,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,<25  ,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",M,Mujer,25-44,1
2018,1,46,VALENCIA,15,ALCASSER,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,46,VALENCIA,22,ALFAFAR,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,1
2018,1,46,VALENCIA,184,ONTINYENT,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,1
2018,1,46,VALENCIA,17,ALZIRA,I ,Industria,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,>44  ,1
2018,1,46,VALENCIA,109,CHESTE,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,<25  ,2
2018,1,46,VALENCIA,77,BUÃ‘OL,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,1
2018,1,46,VALENCIA,250,VALENCIA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,12,CASTELLAN,27,BENICARLO,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,<25  ,1
2018,1,12,CASTELLAN,135,VILA-REAL,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,16
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,62
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,50
2018,1,12,CASTELLAN,84,ONDA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,12,CASTELLAN,53,CHILCHES/XILXES,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,21,BETXI,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,12,CASTELLAN,7,ALFONDEGUILLA,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,25-44,3
2018,1,12,CASTELLAN,4,ALCALA DE XIVERT,C ,Construccion,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,2
2018,1,12,CASTELLAN,89,PENÃSCOLA / PEÃ‘ÃSCOLA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,27,BENICARLO,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,25-44,5
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,12,CASTELLAN,27,BENICARLO,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,13
2018,1,12,CASTELLAN,126,"VALL D'UIXO, LA",S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,117,TORREBLANCA,A ,Agricultura,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,>44  ,8
2018,1,12,CASTELLAN,135,VILA-REAL,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,4
2018,1,12,CASTELLAN,9,ALMAZORA/ALMASSORA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,4
2018,1,12,CASTELLAN,32,BURRIANA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,4
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,>44  ,9
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,<25  ,4
2018,1,12,CASTELLAN,901,ALQUERIAS DEL NIÃ‘O PERDIDO,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,12,CASTELLAN,104,SEGORBE,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,46,VALENCIA,35,ALMUSSAFES,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,66
2018,1,12,CASTELLAN,901,ALQUERIAS DEL NIÃ‘O PERDIDO,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,12,CASTELLAN,85,OROPESA DEL MAR/ORPESA,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,5,ALCORA-L,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,12,CASTELLAN,89,PENÃSCOLA / PEÃ‘ÃSCOLA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,1
2018,1,12,CASTELLAN,135,VILA-REAL,A ,Agricultura,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,1,Directores y gerentes,M,Mujer,25-44,1
2018,1,12,CASTELLAN,126,"VALL D'UIXO, LA",C ,Construccion,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,1
2018,1,12,CASTELLAN,126,"VALL D'UIXO, LA",C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,12,CASTELLAN,82,NULES,I ,Industria,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,1
2018,1,46,VALENCIA,35,ALMUSSAFES,I ,Industria,9,Ocupaciones elementales,M,Mujer,>44  ,2
2018,1,12,CASTELLAN,11,ALMENARA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,<25  ,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,12,CASTELLAN,56,CHOVAR,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,67,GELDO,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,32,BURRIANA,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,12,CASTELLAN,135,VILA-REAL,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,25-44,1
2018,1,12,CASTELLAN,1,ATZENETA DEL MAESTRAT,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,>44  ,1
2018,1,12,CASTELLAN,126,"VALL D'UIXO, LA",S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,12,CASTELLAN,104,SEGORBE,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,1
2018,1,12,CASTELLAN,128,VILAFAMES,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,12,CASTELLAN,128,VILAFAMES,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,<25  ,1
2018,1,12,CASTELLAN,135,VILA-REAL,I ,Industria,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,>44  ,1
2018,1,12,CASTELLAN,82,NULES,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,121,TRAIGUERA,I ,Industria,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,1
2018,1,12,CASTELLAN,108,SUERAS/SUERA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,50,"COVES DE VINROMA, LES",S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,12,CASTELLAN,126,"VALL D'UIXO, LA",S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,2
2018,1,12,CASTELLAN,32,BURRIANA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,28,BENICASIM/BENICASSIM,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,12,CASTELLAN,11,ALMENARA,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,12,CASTELLAN,84,ONDA,I ,Industria,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,84,ONDA,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",H,Hombre,25-44,1
2018,1,12,CASTELLAN,135,VILA-REAL,I ,Industria,9,Ocupaciones elementales,M,Mujer,<25  ,1
2018,1,12,CASTELLAN,100,SANT MATEU,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,32,BURRIANA,S ,Servicios,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,25-44,1
2018,1,12,CASTELLAN,104,SEGORBE,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,H,Hombre,>44  ,1
2018,1,12,CASTELLAN,117,TORREBLANCA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,<25  ,1
2018,1,12,CASTELLAN,138,VINAROS,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,1
2018,1,12,CASTELLAN,27,BENICARLO,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,<25  ,1
2018,1,12,CASTELLAN,60,FIGUEROLES,I ,Industria,9,Ocupaciones elementales,H,Hombre,<25  ,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,9,Ocupaciones elementales,H,Hombre,>44  ,1
2018,1,12,CASTELLAN,50,"COVES DE VINROMA, LES",I ,Industria,9,Ocupaciones elementales,H,Hombre,<25  ,1
2018,1,12,CASTELLAN,33,CABANES,S ,Servicios,9,Ocupaciones elementales,M,Mujer,25-44,1
2018,1,12,CASTELLAN,53,CHILCHES/XILXES,S ,Servicios,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",M,Mujer,25-44,1
2018,1,12,CASTELLAN,27,BENICARLO,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,25-44,1
2018,1,12,CASTELLAN,100,SANT MATEU,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,25-44,1
2018,1,12,CASTELLAN,40,CASTELLON DE LA PLANA/CASTELLAN,S ,Servicios,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,25-44,1
2018,1,12,CASTELLAN,32,BURRIANA,C ,Construccion,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,12,CASTELLAN,138,VINAROS,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,3,ALICANTE,79,IBI,S ,Servicios,8,"Operadores de instalaciones y maquinaria, y montadores",M,Mujer,25-44,1
2018,1,3,ALICANTE,66,ELDA,S ,Servicios,9,Ocupaciones elementales,M,Mujer,<25  ,7
2018,1,3,ALICANTE,42,BENITACHELL/POBLE NOU DE BENIT,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,2
2018,1,3,ALICANTE,23,BENEIXAMA,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,>44  ,1
2018,1,3,ALICANTE,9,ALCOY/ALCOI,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,33
2018,1,3,ALICANTE,11,"ALFAS DEL PI, L'",S ,Servicios,9,Ocupaciones elementales,H,Hombre,<25  ,2
2018,1,3,ALICANTE,64,DOLORES,S ,Servicios,9,Ocupaciones elementales,M,Mujer,<25  ,2
2018,1,3,ALICANTE,99,ORIHUELA,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),M,Mujer,25-44,1
2018,1,3,ALICANTE,902,PILAR DE LA HORADADA,A ,Agricultura,9,Ocupaciones elementales,M,Mujer,25-44,2
2018,1,3,ALICANTE,122,SAN VICENTE DEL RASPEIG/SANT V,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,25-44,4
2018,1,3,ALICANTE,118,SAN FULGENCIO,S ,Servicios,9,Ocupaciones elementales,M,Mujer,>44  ,4
2018,1,3,ALICANTE,65,ELCHE/ELX,I ,Industria,8,"Operadores de instalaciones y maquinaria, y montadores",H,Hombre,<25  ,23
2018,1,3,ALICANTE,56,COCENTAINA,I ,Industria,9,Ocupaciones elementales,H,Hombre,<25  ,8
2018,1,3,ALICANTE,19,ASPE,S ,Servicios,9,Ocupaciones elementales,H,Hombre,25-44,3
2018,1,3,ALICANTE,31,BENIDORM,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,49
2018,1,3,ALICANTE,48,CALLOSA D'EN SARRIA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,1
2018,1,3,ALICANTE,903,"MONTESINOS, LOS",A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,15
2018,1,3,ALICANTE,65,ELCHE/ELX,A ,Agricultura,9,Ocupaciones elementales,H,Hombre,25-44,1
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,2,Tecnicos y profesionales cientificos e intelectuales,M,Mujer,<25  ,1
2018,1,3,ALICANTE,15,ALMORADI,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,3
2018,1,3,ALICANTE,94,"NUCIA, LA",S ,Servicios,6,"Trabajadores cualificados en el sector agricola, ganadero, forestal y pesquero",H,Hombre,>44  ,1
2018,1,3,ALICANTE,123,SAX,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,4
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,I ,Industria,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,2
2018,1,46,VALENCIA,48,BELLREGUARD,C ,Construccion,7,Artesanos y trabajadores cualificados de las industrias manufactureras y la construccion (excepto operadores de instalaciones y maquinaria),H,Hombre,>44  ,3
2018,1,46,VALENCIA,10,ALBALAT DELS TARONGERS,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,6
2018,1,46,VALENCIA,178,NAQUERA,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,8
2018,1,46,VALENCIA,177,MUSEROS,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",M,Mujer,25-44,2
2018,1,46,VALENCIA,102,QUART DE POBLET,S ,Servicios,3,"Tecnicos, profesionales de apoyo",H,Hombre,25-44,8
2018,1,46,VALENCIA,110,XIRIVELLA,S ,Servicios,5,"Trabajadores de los servicios de restauracion, personales, proteccion y vendedores",H,Hombre,>44  ,1
2018,1,46,VALENCIA,85,CARLET,I ,Industria,9,Ocupaciones elementales,H,Hombre,25-44,6
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,9,Ocupaciones elementales,M,Mujer,<25  ,19
2018,1,3,ALICANTE,14,ALICANTE/ALACANT,S ,Servicios,4,"Empleados contables, administrativos y otros empleados de oficina",M,Mujer,25-44,7
